e.g. NC_MudCreek,YYYY-MM-DD,Meters upstream of logger array (negative for downstream),Transect latitude in decimal degrees,Transect longitude in decimal degrees,The width of the water surface at the time of measurement (meters),The depth at the time of measurement (meters),The velocity at the time of measurement (meters per second),Any notes about the measurement
siteID,date,transect,latitude,longitude,width_m,depth_m,velocity_ms,notes
NC_NHC,2018-07-21,0,35.9798823,-79.002313,0,0.4,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,0.5,0.03,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,1,0.87,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,1.5,0.77,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,2,0.94,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,2.5,0.93,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,3,0.81,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,3.5,0.53,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,4,0.44,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,4.5,0.52,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,5,0.6,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,5.5,0.19,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,6,0.46,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,6.5,0.37,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,7,0,,
NC_NHC,2018-07-21,0,35.9798823,-79.002313,7.2,0.03,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,0,0,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,0.75,0.09,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,1.5,0.1,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,2.25,0.12,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,3,0.17,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,3.75,0,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,4.5,0.08,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,5.25,0.05,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,6,0.14,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,6.75,0.15,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,7.5,0.11,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,8.25,0.23,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,9,0.26,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,9.75,0.22,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,10.5,0.13,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,11.25,0.02,,
NC_NHC,2018-07-21,50,35.9802975,-79.0019961,11.6,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,0,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,1,0.06,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,2,0.05,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,3,0.14,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,4,0.19,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,5,0.1,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,6,0.12,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,7,0.07,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,8,0.07,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,9,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,10,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,11,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,12,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,13,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,14,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,15,0,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,16,0.09,,
NC_NHC,2018-07-21,100,35.9806426,-79.0025206,17,0,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,0,0,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,0.5,0.084,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,1,0.104,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,1.5,0.122,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,2,0.163,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,2.5,0.274,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,3,0.399,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,3.5,0.508,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,4,0.582,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,4.5,0.711,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,5,0.808,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,5.5,0.925,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,6,0.942,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,6.5,0.95,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,7,0.98,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,7.5,1.024,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,8,1.057,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,8.5,0.98,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,9,0.902,,
NC_NHC,2018-07-21,150,35.9802514,-79.0035015,9.2,0,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,0,0,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,0.75,0.19,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,1.5,0.18,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,2.25,0.22,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,3,0.27,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,3.75,0.25,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,4.5,0.245,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,5.25,0.095,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,6,0.2,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,6.75,0.13,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,7.5,0.02,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,8.25,0.02,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,9,0.045,,
NC_NHC,2018-07-21,200,35.9801799,-79.0038654,9.3,0,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,0,0.18,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,0.5,0.38,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,1,0.41,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,1.5,0.435,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,2,0.385,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,2.5,0.41,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,3,0.38,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,3.5,0.235,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,4,0.2,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,4.5,0.195,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,5,0.17,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,5.5,0.16,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,6,0.12,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,6.5,0.03,,
NC_NHC,2018-07-21,250,35.9802564,-79.0053517,7,0,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,0,0,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,0.75,0.085,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,1.5,0.18,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,2.25,0.35,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,3,0.555,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,3.75,0.77,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,4.5,0.97,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,5.25,1.13,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,6,1.1,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,6.75,1.03,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,7.5,0.96,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,8.25,0.815,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,9,0.63,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,9.75,0.405,,
NC_NHC,2018-07-21,300,35.980277,-79.0058128,10.5,0,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,0,0,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,0.5,0.095,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,1,0.16,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,1.5,0.24,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,2,0.29,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,2.5,0.38,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,3,0.52,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,3.5,0.835,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,4,0.695,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,4.5,0.71,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,5,1.03,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,5.5,0.955,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,6,0.9,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,6.5,0.94,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,7,0.91,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,7.5,0.895,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,8,0.895,,
NC_NHC,2018-07-21,350,35.980457,-79.0063336,8.5,0.8825,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,0,0,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,0.5,0.12,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,1,0.13,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,1.5,0.1,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,2,0.1,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,2.5,0.175,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,3,0.21,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,3.5,0.2,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,4,0.12,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,4.5,0.1,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,5,0.125,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,5.5,0.165,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,6,0.14,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,6.5,0.115,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,7,0.11,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,7.5,0.1,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,8,0.08,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,8.5,0.065,,
NC_NHC,2018-07-21,400,35.9808368,-79.0068055,9,0.1,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,0,0.11,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,1,0.29,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,2,0.39,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,3,0.41,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,4,0.475,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,5,0.47,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,6,0.58,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,7,0.66,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,8,0.55,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,9,0.605,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,10,0.46,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,11,0.53,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,12,0.445,,
NC_NHC,2018-07-21,450,35.9818129,-79.0071511,12.5,0.27,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,0,0.015,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,0.75,0.21,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,1.5,0.2,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,2.25,0.14,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,3,0.25,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,3.75,0.275,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,4.5,0.175,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,5.25,0.125,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,6,0.26,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,6.75,0.215,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,7.5,0.22,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,8.25,0.215,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,9,0.105,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,9.75,0.07,,
NC_NHC,2018-07-21,500,35.9825368,-79.007113,10.5,0.01,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,0,0,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,1,0.25,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,2,0.37,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,3,0.35,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,4,0.42,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,5,0.47,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,6,0.44,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,7,0.55,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,8,0.59,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,9,0.58,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,10,0.7,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,11,0.7,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,12,0.67,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,13,0.68,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,14,0.69,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,15,0.68,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,16,0.7,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,17,0.69,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,18,0.65,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,19,0.75,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,20,0.5,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,21,0.15,,
NC_ColeMill,2018-07-27,0,36.0575477,-78.9785375,22,0.26,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,0,0,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,1,0.27,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,2,0.28,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,3,0,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,4,0.49,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,5,0.43,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,6,0.3,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,7,0.47,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,8,0.5,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,9,0.25,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,10,0.56,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,11,0.46,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,12,0.43,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,13,0.29,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,14,0.29,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,15,0.4,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,16,0.55,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,17,0.52,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,18,0.39,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,19,0.4,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,20,0.61,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,21,0.79,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,22,0.85,,
NC_ColeMill,2018-07-27,100,36.0565169,-78.9784292,23,0.4,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,0,0,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,1,0.2,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,2,0.25,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,3,0.15,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,4,0.27,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,5,0.38,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,6,0.28,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,7,0.69,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,8,0.58,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,9,0.65,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,10,0.68,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,12,0.61,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,14,0.51,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,16,0.67,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,18,0.72,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,20,0.39,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,22,0.3,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,24,0.23,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,26,0.52,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,28,0.79,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,30,0.99,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,32,0.63,,
NC_ColeMill,2018-07-27,200,36.0554952,-78.9783805,34,0.54,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,0,0,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,1,0.44,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,2,0.37,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,3,0.69,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,4,0.5,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,5,0.86,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,6,0.82,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,7,1,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,8,1.13,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,9,1.17,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,10,1.15,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,11,1.21,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,12,1.2,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,13,1.17,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,14,1.07,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,15,0.88,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,16,0.87,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,17,0.81,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,18,0.65,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,19,0.86,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,20,0.75,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,21,0.55,,
NC_ColeMill,2018-07-27,300,36.0547797,-78.9784686,22,0.49,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,0,0,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,1,0.45,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,2,0.62,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,3,0.79,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,4,0.72,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,5,0.63,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,6,0.6,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,7,0.45,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,8,0.56,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,9,0.53,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,10,0.59,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,11,0.66,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,12,0.7,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,13,0.7,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,14,0.72,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,15,0.77,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,16,0.69,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,17,0.75,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,18,0.72,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,19,0.7,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,20,0.67,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,21,0.64,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,22,0.72,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,23,0.8,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,24,0.81,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,25,0.79,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,26,0.82,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,27,0.81,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,28,0.77,,
NC_ColeMill,2018-07-27,400,36.0544781,-78.9795639,29,0.67,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,0,0,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,1.5,0.36,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,3,0.46,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,4.5,0.54,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,6,0.58,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,7.5,0.61,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,9,0.68,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,10.5,0.65,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,12,0.73,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,13.5,0.63,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,15,0.74,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,16.5,0.65,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,18,0.56,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,19.5,0.64,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,21,0.58,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,22.5,0.56,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,24,0.39,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,25.5,0.45,,
NC_ColeMill,2018-07-27,500,36.0543721,-78.9807241,27,0.23,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,0,0,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,1,0.04,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,2,0.09,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,3,0,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,4,0.12,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,5,0.1,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,6,0.2,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,7,0.35,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,8,0.25,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,9,0.25,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,10,0.19,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,11,0.15,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,12,0.19,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,13,0.05,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,14,0.14,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,15,0,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,16,0,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,17,0,,
NC_ColeMill,2018-07-27,600,36.0549089,-78.9815684,18,0.08,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,0,0,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,1.5,0.35,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,3,0.48,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,4.5,0.44,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,6,0.45,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,7.5,0.44,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,9,0.47,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,10.5,0.62,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,12,0.75,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,13.5,0.65,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,15,0.66,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,16.5,0.52,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,18,0.58,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,19.5,0.74,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,21,0.72,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,22.5,0.57,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,24,0.45,,
NC_ColeMill,2018-07-27,700,36.0558744,-78.9814091,25.5,0.23,,
NC_MudTrib,2018-07-25,0,36.004283,-78.972018,0,0,,
NC_MudTrib,2018-07-25,0,36.004283,-78.972018,0.15,0.66,,
